          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   3 sent_total   5472  recv_total   5458

node   4  (   1,    0) (   0,    0) (   2,    2) (   3,    1) (   3,    2) (   3,    3) (   7,    7) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   7,    9) (   7,    6) (   9,    9) (   8,    8) (   8,    8) (   8,    9) (   9,    6) (   8,    9) (   7,    9)
          (   7,    9) (   7,    8) (   8,    8) (   9,    8) (   8,    9) (   7,    8) (   9,    8) (   8,    9) (   9,    9) (   9,    8)
          (   9,    9) (   7,    9) (   9,    9) (   9,    9) (   8,    9) (   8,    8) (   7,    7) (   9,    7) (   9,    8) (   8,    7)
          (   9,    7) (   8,    9) (   8,    8) (   9,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    9) (   7,    9) (   8,    9)
          (   9,    8) (   7,    8) (   9,    9) (   8,    9) (   9,    7) (   9,    9) (   8,    9) (   9,    9) (   8,    9) (   9,    7)
          (   8,    7) (   9,    6) (   8,    7) (   7,    8) (   8,    7) (   9,    6) (   5,    8) (   8,    7) (   9,    8) (   8,    7)
          (   9,    7) (   9,    7) (   9,    8) (   9,    8) (   9,    6) (   9,    6) (   5,    8) (   8,    7) (   9,    7) (   9,    7)
          (   9,    6) (   7,    5) (   6,    8) (   7,    8) (   7,    6) (   8,    6) (   8,    6) (   6,    8) (   7,    7) (   8,    7)
          (   8,    5) (   6,    7) (   6,    7) (   7,    7) (   6,    6) (   7,    7) (   7,    8) (   8,    8) (   8,    7) (   6,    4)
          (   7,    8) (   7,    7) (   7,    6) (   8,    6) (   8,    7) (   7,    7) (   8,    8) (   8,    8) (   8,    7) (   7,    8)
          (   8,    7) (   8,    7) (   8,    7) (   7,    7) (   6,    8) (   8,    7) (   8,    7) (   8,    8) (   8,    8) (   7,    7)
          (   8,    7) (   6,    8) (   8,    8) (   8,    7) (   6,    7) (   7,    6) (   8,    8) (   8,    8) (   8,    8) (   7,    6)
          (   5,    6) (   7,    8) (   7,    8) (   7,    8) (   8,    8) (   6,    7) (   7,    8) (   8,    7) (   8,    7) (   7,    8)
          (   7,    7) (   8,    6) (   6,    7) (   6,    8) (   7,    8) (   7,    7) (   8,    5) (   7,    4) (   6,    7) (   6,    7)
          (   7,    8) (   7,    8) (   7,    7) (   8,    7) (   7,    8) (   8,    8) (   7,    8) (   8,    6) (   7,    8) (   8,    6)
          (   8,    8) (   6,    8) (   8,    7) (   6,    7) (   7,    6) (   7,    8) (   8,    8) (   7,    7) (   5,    8) (   7,    5)
          (   7,    7) (   8,    8) (   7,    6) (   7,    7) (   5,    7) (   8,    8) (   7,    7) (   8,    7) (   7,    8) (   7,    7)
          (   7,    8) (   5,    8) (   7,    8) (   8,    8) (   7,    8) (   8,    6) (   7,    7) (   5,    7) (   5,    7) (   7,    8)
          (   8,    5) (   8,    8) (   8,    7) (   7,    6) (   7,    8) (   8,    8) (   6,    7) (   8,    7) (   8,    7) (   7,    8)
          (   7,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    6) (   8,    8) (   8,    8) (   6,    6) (   6,    5) (   8,    8)
          (   6,    5) (   7,    7) (   7,    8) (   8,    8) (   7,    7) (   7,    8) (   7,    8) (   8,    8) (   6,    8) (   8,    6)
          (   7,    7) (   7,    8) (   6,    7) (   7,    7) (   7,    5) (   8,    7) (   7,    8) (   8,    7) (   8,    7) (   5,    6)
          (   5,    8) (   7,    7) (   8,    6) (   7,    7) (   8,    8) (   7,    8) (   8,    8) (   6,    8) (   8,    7) (   8,    8)
          (   8,    7) (   8,    4) (   7,    8) (   7,    8) (   7,    6) (   7,    8) (   5,    8) (   7,    8) (   7,    6) (   5,    7)
          (   7,    6) (   8,    7) (   8,    5) (   7,    7) (   7,    8) (   7,    7) (   7,    8) (   8,    6) (   7,    7) (   8,    8)
          (   8,    6) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   4 sent_total   5470  recv_total   5440

node   5  (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   3,    1) (   4,    2) (   7,    6) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   7,    9) (   8,    8) (   9,    8) (   9,    8) (   9,    9) (   7,    9) (   7,    8) (   7,    8) (   9,    7)
          (   8,    8) (   9,    7) (   8,    9) (   8,    7) (   9,    8) (   8,    9) (   7,    9) (   9,    8) (   9,    8) (   9,    9)
          (   7,    9) (   9,    7) (   9,    9) (   8,    9) (   7,    7) (   7,    9) (   9,    8) (   8,    9) (   7,    9) (   8,    9)
          (   9,    9) (   9,    7) (   8,    9) (   8,    8) (   8,    9) (   8,    8) (   9,    9) (   8,    6) (   8,    6) (   8,    8)
          (   7,    7) (   9,    6) (   9,    8) (   9,    8) (   8,    9) (   9,    8) (   9,    9) (   5,    8) (   8,    9) (   9,    7)
          (   9,    7) (   8,    9) (   9,    6) (   8,    6) (   7,    8) (   8,    8) (   8,    8) (   9,    5) (   9,    8) (   8,    7)
          (   8,    7) (   8,    6) (   7,    8) (   8,    7) (   8,    7) (   9,    8) (   8,    8) (   7,    8) (   7,    8) (   9,    8)
          (   5,    7) (   7,    8) (   8,    8) (   6,    7) (   8,    7) (   8,    6) (   7,    8) (   5,    8) (   6,    7) (   8,    7)
          (   6,    8) (   6,    8) (   8,    6) (   8,    8) (   8,    8) (   8,    8) (   7,    8) (   8,    8) (   7,    8) (   8,    6)
          (   7,    8) (   6,    7) (   6,    7) (   6,    8) (   6,    7) (   7,    8) (   7,    6) (   6,    7) (   6,    8) (   7,    8)
          (   7,    5) (   8,    7) (   7,    7) (   6,    6) (   6,    7) (   7,    7) (   8,    6) (   8,    6) (   8,    8) (   7,    6)
          (   8,    7) (   7,    6) (   7,    8) (   8,    8) (   7,    8) (   7,    8) (   8,    8) (   8,    6) (   8,    8) (   8,    7)
          (   8,    6) (   7,    7) (   8,    8) (   7,    6) (   8,    7) (   8,    7) (   8,    6) (   7,    8) (   8,    7) (   7,    6)
          (   8,    7) (   6,    8) (   8,    8) (   8,    6) (   8,    7) (   8,    8) (   6,    5) (   8,    8) (   8,    7) (   7,    8)
          (   7,    8) (   8,    8) (   8,    8) (   8,    8) (   6,    5) (   8,    7) (   8,    7) (   7,    7) (   6,    8) (   8,    7)
          (   7,    7) (   6,    8) (   7,    7) (   5,    8) (   6,    7) (   7,    7) (   8,    6) (   7,    7) (   6,    8) (   8,    7)
          (   7,    8) (   6,    7) (   7,    8) (   8,    7) (   8,    6) (   8,    6) (   8,    6) (   7,    7) (   7,    7) (   7,    8)
          (   8,    8) (   8,    6) (   8,    7) (   7,    8) (   7,    7) (   6,    8) (   8,    6) (   7,    7) (   8,    6) (   8,    8)
          (   8,    6) (   7,    6) (   8,    7) (   7,    8) (   7,    7) (   5,    8) (   7,    8) (   7,    6) (   8,    8) (   7,    6)
          (   7,    7) (   7,    6) (   7,    6) (   5,    8) (   8,    8) (   8,    7) (   6,    8) (   6,    8) (   6,    5) (   5,    7)
          (   8,    6) (   8,    8) (   7,    7) (   8,    6) (   7,    8) (   8,    7) (   7,    8) (   6,    8) (   7,    7) (   6,    5)
          (   8,    8) (   8,    7) (   7,    7) (   7,    8) (   7,    6) (   8,    6) (   7,    7) (   8,    7) (   4,    7) (   7,    7)
          (   6,    7) (   6,    6) (   8,    7) (   7,    6) (   8,    8) (   8,    8) (   7,    7) (   7,    6) (   6,    7) (   7,    8)
          (   5,    8) (   8,    7) (   7,    8) (   8,    7) (   7,    8) (   7,    8) (   7,    6) (   7,    4) (   8,    8) (   6,    7)
          (   8,    7) (   8,    8) (   6,    8) (   5,    8) (   8,    8) (   8,    7) (   6,    8) (   7,    7) (   8,    8) (   7,    7)
          (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   5 sent_total   5459  recv_total   5437

node   6  (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   3,    1) (   5,    2) (   5,    3) (   7,    7) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   8,    9) (   9,    7) (   9,    7) (   8,    9) (   8,    8) (   8,    9) (   9,    7) (   9,    7) (   6,    8)
          (   9,    8) (   9,    9) (   8,    7) (   8,    8) (   7,    6) (   7,    9) (   9,    8) (   7,    9) (   7,    8) (   8,    7)
          (   9,    8) (   8,    9) (   7,    8) (   8,    8) (   9,    8) (   7,    8) (   9,    8) (   7,    9) (   8,    9) (   9,    8)
          (   9,    8) (   9,    8) (   7,    8) (   7,    9) (   8,    7) (   8,    8) (   8,    8) (   8,    9) (   8,    7) (   9,    7)
          (   7,    7) (   9,    8) (   9,    7) (   8,    9) (   9,    7) (   9,    9) (   9,    9) (   7,    9) (   8,    8) (   7,    8)
          (   6,    9) (   6,    8) (   8,    8) (   9,    8) (   8,    8) (   8,    7) (   7,    6) (   8,    8) (   9,    8) (   7,    8)
          (   6,    8) (   9,    8) (   8,    7) (   8,    8) (   6,    8) (   8,    7) (   9,    8) (   9,    7) (   8,    8) (   9,    7)
          (   7,    8) (   7,    6) (   7,    6) (   6,    8) (   8,    6) (   8,    6) (   8,    6) (   7,    7) (   8,    6) (   6,    6)
          (   7,    7) (   7,    7) (   8,    5) (   8,    8) (   6,    8) (   8,    8) (   8,    8) (   7,    7) (   7,    8) (   8,    7)
          (   8,    8) (   8,    8) (   8,    8) (   7,    7) (   7,    8) (   8,    8) (   7,    6) (   7,    8) (   8,    7) (   8,    8)
          (   7,    8) (   8,    7) (   8,    8) (   7,    6) (   6,    8) (   6,    7) (   8,    7) (   6,    7) (   7,    8) (   8,    8)
          (   6,    5) (   8,    7) (   7,    6) (   7,    7) (   6,    8) (   8,    8) (   8,    5) (   6,    7) (   8,    7) (   6,    7)
          (   8,    6) (   8,    6) (   7,    7) (   8,    8) (   7,    7) (   7,    8) (   8,    7) (   7,    8) (   7,    8) (   7,    8)
          (   6,    7) (   7,    8) (   6,    7) (   7,    6) (   8,    6) (   7,    7) (   6,    7) (   8,    7) (   7,    7) (   8,    8)
          (   8,    8) (   6,    6) (   7,    7) (   7,    6) (   7,    7) (   7,    8) (   7,    8) (   8,    8) (   5,    7) (   8,    8)
          (   8,    7) (   7,    7) (   7,    8) (   6,    7) (   7,    6) (   8,    7) (   7,    8) (   7,    7) (   7,    7) (   8,    7)
          (   8,    7) (   8,    8) (   7,    6) (   7,    8) (   6,    8) (   4,    7) (   8,    7) (   7,    7) (   8,    7) (   6,    7)
          (   8,    7) (   6,    8) (   7,    7) (   7,    8) (   7,    7) (   8,    7) (   6,    7) (   7,    5) (   8,    6) (   7,    8)
          (   7,    6) (   7,    7) (   6,    7) (   7,    8) (   8,    6) (   8,    8) (   8,    7) (   8,    7) (   7,    7) (   7,    8)
          (   7,    8) (   7,    7) (   8,    7) (   8,    7) (   7,    7) (   7,    8) (   7,    7) (   7,    7) (   7,    5) (   7,    6)
          (   7,    6) (   8,    8) (   7,    8) (   8,    7) (   8,    7) (   8,    7) (   5,    7) (   6,    8) (   8,    7) (   8,    6)
          (   7,    8) (   8,    8) (   8,    8) (   7,    6) (   8,    6) (   8,    8) (   7,    7) (   8,    8) (   8,    7) (   7,    8)
          (   8,    7) (   8,    7) (   7,    7) (   8,    6) (   7,    8) (   6,    5) (   7,    7) (   8,    8) (   8,    6) (   7,    6)
          (   7,    8) (   7,    7) (   7,    7) (   8,    8) (   8,    8) (   6,    7) (   8,    7) (   6,    7) (   7,    8) (   8,    5)
          (   7,    8) (   6,    8) (   8,    6) (   8,    7) (   6,    7) (   8,    8) (   8,    7) (   8,    7) (   8,    8) (   6,    6)
          (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
